,text,tag,author,from_book
45,所谓同伴，就是要踩在他们尸体上，完成他们没做完的事啊！,悲壮,江南,《龙族3·黑月之潮》
46,"赳赳老秦，复我河山,血不流干，死不休战。",悲壮,孙皓晖,《大秦帝国》
47,壮烈的毁灭，虽死犹生，失败中会产生攀登无限高峰的意志。因为只有雄心壮志才会点燃起火热的心，去做那些获得成就和轻易成功极为偶然的事。一个人在同不可战胜的占绝对优势的厄运的搏斗中毁灭了自己，但他的心灵却因此变的无比高尚。一位文豪只是有时候会创作出千古流传的伟大悲剧，而生活所创作的千古流传的伟大悲剧却多至千万倍呢。,悲壮,茨威格,《人类群星闪耀时》
48,若有一日你需要我，就朝义渠的方向招招手，我纵马即刻就到,悲壮,蒋胜男,《芈月传》
49,儿啊，全体龙族已将身上最硬的龙鳞给了你，这万龙甲坚不可摧，就靠你啦！（龙王）,悲壮,杨宇,《哪吒之魔童降世》
50,别人也许理解不了，可像我们这样的人能理解，其实我很期待有像你一样这样的兄弟并肩，在生无可望的时候，送我上路。,悲壮,常书欣,《余罪》
51,科学家们沉默了，在他们眼中，已升得很高的太阳熄灭了，一切都陷入黑暗之中，整个宇宙顿时变成一个巨大的悲剧，这悲剧之大之广他们一时还无法把握，只能在余生细水长流地受其折磨，事实上他们知道，余生已无意义。,悲壮,刘慈欣,《朝闻道》
52,还有就是——既然立定了心思要做一个故事里的复仇者，那么“隐姓埋名” 就像一碗壮行酒那样不可或缺。,悲壮,笛安,《南方有令秧》
53,"They've got you trapped,Rose.And you're gonna die if you don't break free.",悲壮,詹姆斯·卡梅隆,《泰坦尼克号》
54,我们盛装以待，要像绅士那样体面地死去,悲壮,詹姆斯·卡梅隆,《泰坦尼克号》
55,Dawson，Rose Dawson,悲壮,詹姆斯·卡梅隆,《泰坦尼克号》
56,跨过大海，尸浮海面，,悲壮,王小波,《一只特立独行的猪》
57,闭着眼睛死吗？毕竟是在这战乱中死亡，家国仇恨，这种死不瞑目，应该十分壮烈,悲壮,周星驰,《新喜剧之王》
58,1 刹车时代 在地球上建造1万座行星发动机，通过发动机产生的反向作用力使地球停止自转。,悲壮,刘慈欣,《流浪地球》
59,跨过晨昏线，便是永夜。,悲壮,刘慈欣,《流浪地球》
60,等我死了，你替我,悲壮,管虎,《八佰》
61,战况至此，全上海的百姓都会看着我们，四行仓库是我们最后的阵地，也就是我们的坟墓。,悲壮,管虎,《八佰》
62,对面是天堂，那这边便是地狱。,悲壮,管虎,《八佰》
63,"“哦,要进画里了,孩子们,走好。”——将被二维化的罗辑",悲壮,刘慈欣,《三体》
64,在西方的天际，正在云海中下沉的夕阳仿佛被溶化着，太阳的血在云海和太空中弥漫开来，映现出一大片壮丽的血红。,悲壮,刘慈欣,《三体》
65,一般所谓的“深刻”、“悲壮”、“深沉”等等，从脑神经的结构来看，是由痛苦中枢放电而影响到快感中枢，于是由苦感与快感共同完成满足感。如果痛苦不能导致快感，就只有“悲惨”而无“悲壮”。这就像巧克力，又苦又甜，它产生的满足感强国单纯的糖，可是我们并不认为巧克力比糖“深刻”。,悲壮,阿城,《阿城精选集》
66,不知道是什么树，但英姿飒爽，树冠如盖，茂密的树叶随风摇曳，一副悲壮的气氛。,悲壮,三岛由纪夫,《丰饶之海》
67,我不需要理解！不需要怜悯！不需要原谅！不需要救赎！这就是我！我是个魔鬼！,悲壮,HEHE,《浪漫传说》
68,怒发冲冠，凭阑处、潇潇雨歇。抬望眼，仰天长啸，壮怀激烈。三十功名尘与土，八千里路云和月。莫等闲、白了少年头，空悲切。,悲壮,岳飞,
69,谁的声音能抵达秋子之夜，长久喧响，掩盖我们横陈于地的骸骨。,悲壮,雪莱,《雪莱诗选》
70,婚姻只是一种生活状态的调整，而不是要你与过去彻底断了联系，又重新将自己植入崭新的系统里。它没有这种颠覆性的东西。你会发现，结婚之后，自己的想法不会产生任何质变，也更不会多长出一个脑袋。所以，你得在长大的过程中，逐渐让自己明白，婚姻真的是一件人生小事，当你不再以一种走向神圣、庄严和自我悲壮化的心态去面对它的时候，才是你真正适合走入它的时刻。,悲壮,杨时旸,《并没有如愿以偿的人生》
71,我像一个画家，被嘲弄人的上帝判处，唉！在黑暗中作画；我像一个有着不幸胃口的厨师，在那里煮食自己的心。,悲壮,波德莱尔,《恶之花》
72,瓶死，邪葬，花哑，瞎亡。,悲壮,南派三叔,《盗墓笔记》
73,我们曾在因太阳而喜悦的甜美空气中愠怒；我们厌倦了心中阴沉的迷雾：现在我们在发黑的污泥中悲痛。,悲壮,阿利盖利·但丁,《神曲》
74,因为我现在非得从最妖邪的恶魔口中知道我的最悲惨的命运不可。为了我自己的好处，只好把一切置之不顾。我已经两足深陷于血泊之中，要是不再涉血前进，那么回头的路也是同样使人厌倦的。,悲壮,莎士比亚,《奥赛罗》
75,我已扼杀了睡眠，将永不能眠。,悲壮,莎士比亚,《麦克白》
76,我的心灵中的暴风雨已经取去我一切其他的感觉，只剩下心头的热血在那儿搏动。,悲壮,莎士比亚,《李尔王》
77,生存还是毁灭，这的确是个问题，究竟哪样更崇高？是默然忍受命运无情的摧残，还是挺身反抗人世的苦难，把它们扫个干净。死了，睡着了，一切都完了。如果沉睡能了结心灵之痛以及肉体无法承受的千百种痛楚，那正是我求之不得的天大的好事。,悲壮,莎士比亚,《哈姆雷特》
78,我永远得不到足够的热量，所以我燃烧——因冷而烧成灰烬！,悲壮,弗兰兹·卡夫卡,《变形记》
79,语言到底无法说尽，用嘴巴说话是愈说继续这样贪享快乐下去，或许真的会下地狱，但就此禁欲，也未必能得到上天堂的保证，既然如此，索性便贪得无厌地享乐，然后下地狱算了。,悲壮,渡边淳一,《失乐园》
80,就像冰海沉船彻底无救，抬头看一眼乌云奔卷的图景；,悲壮,余秋雨,《中国文脉》
81,人类最勇敢的脚步，往往毫无路标可寻；人类最悲壮的脚步，则以白骨为路标,悲壮,余秋雨,《中国文脉》
