,text,tag,author,from_book
58,寻常风月，等闲谈笑，称意即相宜。,古词,纳兰性德,《纳兰词》
59,"秋雨,秋雨,一半因风吹去。",古词,纳兰性德,《纳兰词》
60,三月清明天婉娩。晴川祓禊归来晚。,古词,欧阳修,
61,秋千宅院悄悄。又是清明过了。,古词,欧阳修,
62,去年元夜时，花市灯如昼。 月上柳梢头，人约黄昏后。,古词,欧阳修,
63,平生为爱西湖好，来拥朱轮。富贵浮云，俯仰流年二十春。,古词,欧阳修,
64,花似伊，柳似伊。花柳青春人别离。低头双泪垂。,古词,欧阳修,
65,长江东，长江西。两岸鸳鸯两处飞，相逢知几时。,古词,欧阳修,
66,五月榴花妖艳烘，绿杨带雨垂垂重，五色新丝缠角粽。,古词,欧阳修,
67,庭院深深深几许，杨柳堆烟，帘幕无重数。,古词,欧阳修,
68,可惜名花一朵，,古词,冯梦龙,《喻世明言》
69,能穿帷幕，善度帘栊。乍飘数点，俄惊柳絮飞扬；狂舞一番，错认梨花乱坠。声从竹叶传来，香自梅枝递至。塞外征人穿冻甲，山中隐士拥寒裳。王孙绮席倒金尊，美女红炉添兽炭。,古词,冯梦龙,《醒世恒言》
70,任东风老去，吹不断泪盈盈。记春浅春深，春寒春暖，春雨春晴，都断送佳人命。落花无定挽春心。芳草犹迷舞蝶，绿杨空语流莺。,古词,冯梦龙,《醒世恒言》
71,鲜衣怒马少年时，能堪那金贼南渡?,古词,岳飞,
72,满江红·登黄鹤楼有感,古词,岳飞,
73,欲将心事付瑶琴，知音少，弦断有谁听？,古词,岳飞,
74,深怕数秋更，况复秋声彻夜惊。第一雁声听不得，才听，又是秋虫第一声。,古词,黄景仁,
75,吹破残烟入夜风，一轩明月上帘笼。因惊路远人还远，纵得心同寝未同。,古词,柳永,
76,海阔山遥，未知何处是潇湘,古词,柳永,
77,一场寂寞凭谁诉。算前言、总轻负。,古词,柳永,
78,重湖叠巘清嘉，有三秋桂子，十里荷花。,古词,柳永,
79,长安古道马迟迟，高柳乱蝉嘶。,古词,柳永,
80,对潇潇暮雨洒江天，一番洗清秋。渐霜风凄紧，关河冷落，残照当楼。是处红衰翠减，苒苒物华休。唯有长江水，无语东流。 不忍登高临远，望故乡渺邈，归思难收。叹年来踪迹，何事苦淹留？想佳人，妆楼颙望，误几回、天际识归舟。争知我，倚栏杆处，正恁凝愁！,古词,柳永,
81,黄金榜上。偶失龙头望。明代暂遗贤，如何向。,古词,柳永,
82,自古多情伤离别，更那堪冷落清秋节。,古词,柳永,
83,薄衾小枕凉天气。乍觉别离滋味。,古词,柳永,
84,草色烟光残照里，无言谁会凭栏意。,古词,柳永,
85,衣带渐宽终不悔，为伊消得人憔悴。,古词,柳永,
86,此去经年，应是良辰好景虚设。便纵有千种风情，更与何人说？,古词,柳永,
87,乾坤能大，算蛟龙、元不是池中物。风雨牢愁无著睡，那更寒虫四壁。横槊题诗，登楼作赋，万事空中雪。江流如此，方来还有英杰。,古词,文天祥,
