,text,tag,author,from_book
0,"There is no solace above or below.Only us... Small, solitary,battling one another.I pray to myself, for myself.",奋斗,迈克尔·道布斯,《纸牌屋》
1,一个人要拼搏奋斗，动力绝不来自于敬重，而是恐惧。,奋斗,迈克尔·道布斯,《纸牌屋》
