,text,tag,author,from_book
0,你不应该为了获得反脆弱性，而牺牲别人的脆弱。,脆弱,纳西姆·尼古拉斯·塔勒布,《反脆弱》
1,脆弱性等于失去的比得到的更多，等于不利因素比有利因素更多，即等于（不利的）不对称性。 反脆弱性等于得到的比失去的更多，等于有利因素比不利因素更多，即等于（有利的）不对称性。 如果潜在收益大于潜在损失，那么你对波动源就具有反脆弱性（反之亦然）。,脆弱,纳西姆·尼古拉斯·塔勒布,《反脆弱》
2,我们可能误将系统的反脆弱性视为个体的反脆弱性，而事实上，系统的反脆弱性是以牺牲个体为代价取得的（这是毒物兴奋效应和自然选择之间的差异）。,脆弱,纳西姆·尼古拉斯·塔勒布,《反脆弱》
3,模糊和随机是反脆弱的。,脆弱,纳西姆·尼古拉斯·塔勒布,《反脆弱》
4,你们中的大多数人将遭受失败、轻慢和贫困，但是我们非常感谢你们为了全球经济的增长与他人脱贫而承担的风险和做出的牺牲。你们正是反脆弱性的来源。美国感谢你。,脆弱,纳西姆·尼古拉斯·塔勒布,《反脆弱》
5,有很多时候，我觉得自己生活在很多假象里，外表热热闹闹，红红火火，其实里面一团糟。,脆弱,徐静蕾,《佚名》
6,我不觉得我比别人更坚韧。事实上很多事情是不由你选择的，你坚韧也得做，不坚韧也得做。谁也不比谁额外的脆弱，用不着强调这个。坚韧不是说出来的，越哭闹的人其实越脆弱......,脆弱,徐静蕾,《佚名》
