,text,tag,author,from_book
0,要从过去的人找钱、企业找钱，做到钱找人、钱找企业，钱找好企业。评价这个体系的唯一标准是普惠，绿色，可持续，背后是大数据、云计算、区块链等前沿技术起决定性作用。,金融,马云,
1,有个段子可能大家都知道：你向银行借10万块，你有点慌；借1000万，你和银行都有点慌；借10个亿，你一点不用慌，银行会很慌。,金融,马云,
2,中国的金融和其他刚成长起来的发展中国家一样，在金融业是青春少年，还没有成熟的生态体系，没有完完全全的流动起来，大银行更像是大江大河和血液的主动脉，但是我们需要湖泊、需要水塘，需要小溪小河，需要各种各样的沼泽地,金融,马云,
3,中国金融“没有系统性风险”，因为“没有系统”，我们的金融还是“青春少年”，还没有完全成熟起来。他指出，缺少健康金融系统，旱的旱死，涝的捞死。,金融,马云,
4,新金融是未来的方向，不管我们高兴不高兴，它一定会起来；不管我们做不做，一定会有人去做。,金融,马云,
5,今天的金融确实不需要数字货币，但是明天需要，未来需要，成千上万的发展中国家和年轻人需要。我们应该问自己，数字货币到底要解决未来的什么实际问题？,金融,马云,
6,必须改掉金融的当铺思想,金融,马云,
7,不能因为P2P否定整个互联网技术对金融的创新,金融,马云,
