,text,tag,author,from_book
68,逸态闲情，惟期自尚，何事处修边幅；清标傲骨，不愿人怜，无劳多买胭脂。,古风,洪应明,《菜根谭》
69,知者乎望断天涯，,古风,佚名,《佚名》
70,万古一壶酒，人生醒醉间。,古风,佚名,《佚名》
71,无情未必真豪杰，怜子如何不丈夫。,古风,鲁迅,《鲁迅杂文精选》
72,暑去寒来春复秋，夕阳西下水东流。将军战马今何在，野草闲花满地愁。,古风,李碧华,《霸王别姬》
73,东西两庙最繁华，不数琳琅翡翠家；惟爱人工卖春色，生香不断四时花。——都门杂咏,古风,李碧华,《霸王别姬》
74,鬓青头白存诗句，卅载重拈为子哦。,古风,钱钟书,《槐聚诗存》
75,黄绢无词夸幼妇，朱弦有曲为佳人。,古风,钱钟书,《槐聚诗存》
76,尘缘如何了，慧业不须修，,古风,木心,《素履之往》
77,天地孤影任我行，世事苍茫成云烟。,古风,王家卫,《东邪西毒》
78,对花对酒，落梅成愁，十里长亭水悠悠。,古风,唐七公子,《华胥引》
79,山一程，水一程。身向榆关那畔行，夜深千帐灯。,古风,纳兰性德,《纳兰词》
80,艳极翻含怨，怜多转自娇。,古风,王实甫,《西厢记》
81,疏梦入弦诗。张君语、说与谁知。,古风,王实甫,《西厢记》
82,有分只熬萧寺夜，无缘难遇洞房春。,古风,王实甫,《西厢记》
83,恰便似呖呖莺声花外啭，行一步可人怜。解舞腰肢娇又软，千般袅娜，万般旖旎，似垂柳晚风前。,古风,王实甫,《西厢记》
84,也不要香积厨，枯木堂。远有南轩，离着东墙，靠着西厢。,古风,王实甫,《西厢记》
85,若共他多情的小姐同鸳帐，怎舍得叠被铺床。,古风,王实甫,《西厢记》
86,料想春娇厌拘束，等闲飞出广寒宫。,古风,王实甫,《西厢记》
87,"柳丝长玉骢难系,恨不倩疏林挂住斜晖。",古风,王实甫,《西厢记》
88,解舞腰肢娇又软，千般袅娜，万般旖旎，似垂柳晚风前。,古风,王实甫,《西厢记》
89,翠裙鸳绣金莲小，红袖鸾销玉笋长。,古风,王实甫,《西厢记》
90,可正是人值残春蒲郡东，门掩重关萧寺中，花落水流红，闲愁万种，无语怨东风。,古风,王实甫,《西厢记》
91,檀口点樱桃，粉鼻儿倚琼瑶，淡白梨花面，轻盈杨柳腰。,古风,王实甫,《西厢记》
92,我这里软玉温香抱满怀。呀，阮肇到天台，春至人间花弄色。将柳腰款摆，花心轻拆，露滴牡丹开。,古风,王实甫,《西厢记》
93,万金宝剑藏秋水，满马春愁压绣鞍。,古风,王实甫,《西厢记》
94,俺那里有落红满地胭脂冷，休辜负了良辰美景。,古风,王实甫,《西厢记》
95,兰闺久寂寞，无事度芳春；料得行吟者，应怜长叹人。,古风,王实甫,《西厢记》
96,娶妻娶德，纳妾纳色。,古风,王实甫,《西厢记》
97,幽僻处少有人行，点苍苔白露泠泠。,古风,王实甫,《西厢记》
98,好句有情联夜月，落花无语怨东风。,古风,王实甫,《西厢记》
99,花阴重叠香风细，庭院深沉淡月明。,古风,王实甫,《西厢记》
100,彤云久绝飞琼字，人在谁边。,古风,纳兰性德,《纳兰词》
101,"一片晕红才著雨,几丝柔绿乍合烟,倩魂销尽夕阳前。",古风,纳兰性德,《纳兰词》
102,凭将扫黛窗前月，持向今宵照别离,古风,纳兰性德,《纳兰词》
103,西风一夜剪芭蕉，满眼芳菲总寂寥,古风,纳兰性德,《纳兰词》
104,相逢不语，一朵芙蓉著秋雨。,古风,纳兰性德,《纳兰词》
105,万帐穹庐人醉，星影摇摇欲坠。,古风,纳兰性德,《纳兰词》
106,为怕多情，不作怜花句。,古风,纳兰性德,《纳兰词》
107,闷自剔残灯，暗雨空庭。潇潇已是不堪听。那更西风偏著意，做尽秋声。,古风,纳兰性德,《纳兰词》
108,寻常风月，等闲谈笑，称意即相宜。,古风,纳兰性德,《纳兰词》
109,"秋雨,秋雨,一半因风吹去。",古风,纳兰性德,《纳兰词》
110,乌啼花落，萧江东流，任它日暮。,古风,纳兰性德,《纳兰词》
111,来去苦匆匆，准拟待、晓钟敲破。乍偎人，一闪灯花堕，却对着，琉璃火。,古风,纳兰性德,《纳兰词》
112,问君何事轻别离，一年能几团圆月？杨柳乍如丝，故园春尽时。,古风,纳兰性德,《纳兰词》
113,"待结个他生知己，还怕两人都命薄，再缘悭、剩月残风里。清泪尽,纸灰起。",古风,纳兰性德,《纳兰词》
114,谢家庭院残更里，燕宿雕梁。月度银墙，不辨花丛那辨香。,古风,纳兰性德,《纳兰词》
115,归鸿旧约霜前至，可寄香笺字?,古风,纳兰性德,《纳兰词》
116,须知秋叶春花促，点鬓星星。,古风,纳兰性德,《纳兰词》
117,人间别离无数，向瓜果筵前，碧天凝伫。,古风,纳兰性德,《纳兰词》
118,江南好，何处异京华。,古风,纳兰性德,《纳兰词》
119,问帘底纤纤，甚时重见？,古风,纳兰性德,《纳兰词》
120,心在桃园外，兀自笑春风。,古风,南派三叔,《盗墓笔记》
121,西府海棠初绽，细语水袖轻扬。,古风,南派三叔,《盗墓笔记》
122,已勒燕然高奏凯,古风,南派三叔,《盗墓笔记》
123,一江明月，回首少了谁。,古风,南派三叔,《盗墓笔记》
124,花绪万点娇西府，一曲虞姬天下倾。,古风,南派三叔,《盗墓笔记》
