,text,tag,author,from_book
0,窥视过，打听过，掩饰过，若无其事过，黯然神伤过，毫无理由地窃喜过，自我厌恶地试图放弃过，这就是暗恋，微到了卑。,暗恋,李木戈,《暗恋橘生淮南》
1,"Mourning was my joy; I renounced society and every pleasure, and was intoxicated with delight at the mortifications. I thus superadded to the lack of seeing you.",暗恋,茨威格,《一个陌生女人的来信》
2,我把一切都告诉你，亲爱的，把所有这些鸡毛蒜皮的、简直是可笑的小事都告诉你，为的是让你了解，从一开始你对我这个又腼腆、又胆怯的孩子就具有那样的魔力。在你本人还没有闯入我的生活之前，你身上就围上了一圈灵光，一道富贵、奇特和神秘的光华。,暗恋,茨威格,《一个陌生女人的来信》
3,那时我才十三岁，好奇心十足，四处窥探你的秘密，追踪你的行踪，但我还是个孩子，不知道这就已经是爱情了。,暗恋,茨威格,《一个陌生女人的来信》
4,对我来说，你的每一句话，就是福音和祈祷。整个世界只是因为和你有关才存在。,暗恋,茨威格,《一个陌生女人的来信》
5,在维也纳这个雾气弥漫的秋日夜晚，这个漫长的夜晚，我就一直那样站在你的窗下，一直抬头望啊，望啊——灯光，房子，和你，那就是我的整个世界。,暗恋,茨威格,《一个陌生女人的来信》
6,那时我的整个身心全都用在了你的身上。你写的书我全都买了；要是报上登有你的名字，那这天就像节日一样。你相信吗，你书里的每一行我都能背下来，我一遍又一遍地把你的书读得滚瓜烂熟?要是有人半夜里把我从睡梦中叫醒，从你的书里抽出一行来念给我听，今天，隔了十三年，今天我还能接着念下去，就像在梦里一样：你的每一句话，对我来说都是福音书和祷告文。整个世界，只是和你有关，它才存在；我在维也纳的报纸上翻阅音乐会和首演的广告，心里只有一个想法，那就是哪些演出会使你感兴趣；一到黄昏，我就在远方陪伴着你：现在他进了剧场大厅，现在他,暗恋,茨威格,《一个陌生女人的来信》
