,text,tag,author,from_book
51,历千劫万险，纵使魂飞魄散，我灵识依在，战百世轮回，纵使六道无常，我依然永生！天道，天道，天已失道 ，何须奉天？,决绝,辰东,《神墓》
52,以我之血，冲上九天。剑过之处，血影遮天。,决绝,辰东,《神墓》
53,天地痴狂不改我心，六道轮回我不死不灭!,决绝,辰东,《神墓》
54,没有退缩，因为退则死！,决绝,天蚕土豆,《斗破苍穹》
55,他为了救她，果断决绝：“阿萝，子离待你真是极好的，你……我不能看着你死，哪怕是你让做他的妃，我也，也愿意！”他还是带着她逃了，义无反顾。,决绝,桩桩,《蔓蔓青萝》
56,我们只有两种情形会再见面，祖国统一那天以兄弟之身重逢，或是变成仇敌杀死对方。身为训练你九年的教官，最后我有一句话送给你：保住性命。要活着看到伟大祖国的`荣耀。如果要死，就成为传奇再死吧。,决绝,王伟,《隐秘而伟大》
57,那么，请容我再弹一曲，了却相思，不望相守。,决绝,流潋紫,《甄嬛传》
58,钟子期死，伯牙破琴绝弦，终身不复鼓琴，以为世无足复为鼓琴者。,决绝,班固,《汉书》
59,面对强大的对手，明知不敌，也要应对挑战，即使倒下，也要成为一座山，一道岭。这是何等的凛然，何等的决绝，何等的快意，何等的气魄。,决绝,都梁,《亮剑》
60,既替余以蕙纕兮，又申之以揽茝。,决绝,屈原,《离骚》
61,这个世界欺骗了我，我必须给予还击，我不会放掉任何一丁点儿属于我的幸福，哪怕付出的代价是从此坠入地狱，我也在所不惜。,决绝,欧豪,《佚名》
62,冬夜茫茫，“裴廓德号”船头恶狠狠地劈开冰冷的浪花，驶入无边无际的黑暗之中。,决绝,梅尔维尔,《白鲸》
63,她以冷峻的决心，笔管条直，坐在那里，宛若一根勇往直前、插进木板的钢针，怀里紧抱着那捆雨伞和阳伞，答话口气之决绝，甚至足以叫出租马车闻风丧胆。,决绝,比切·斯托夫人,《汤姆叔叔的小屋》
64,少废话，我的命你拿去，放了她！,决绝,HEHE,《浪漫传说》
65,当我再一次看到自己的脸的时候，我顿时痛哭流涕，我没有想到自己会在这个时候脆弱，那种感觉，好像是卸下了无数的必需的坚强、必需的勇敢、必需的担当、必需的决绝、必需的血淋淋和残忍。我终于变回吴邪了,决绝,南派三叔,《盗墓笔记》
66,为什么？为什么要拦我？我真的不掂恋这行尸的生命！,决绝,曹禺,《雷雨》
67,今朝撞死金阶下，留得声名万古香。,决绝,许仲琳,《封神演义》
68,东洋海洗不尽脸上羞，西华山遮不了身边丑。,决绝,关汉卿,《佚名》
69,他们会在我身上看到邪恶战胜善良，虚伪战胜真理，残酷战胜仁慈，地狱战胜天堂。他们想到你，就勇气昂扬，想到我却勇气全消。,决绝,萧伯纳,《圣女贞德》
70,"他没有把行期告诉任何人,没向任何人告别,如同把爱情理在心底那样严守着秘密。",决绝,马尔克斯,《霍乱时期的爱情》
71,而对弗洛伦蒂诺·阿里萨来说，这次演奏就像一道宽慰的符咒，因为当他把琴收进琴盒，头也不回地在死一般寂静的街道上渐行渐远时，心中感到的并不是明天即将远行，而是仿佛多年前就已抱定永不回来的决心离开了此地。,决绝,马尔克斯,《霍乱时期的爱情》
72,无可挽回，就别挽回。,决绝,佚名,《读者》
73,你不在了，就用天下来弥补吧,决绝,萧鼎,《诛仙》
74,忍者心得的第25条：忍者无论在任何情况下，都不能表现出自己的感情。,决绝,岸本齐史,《火影忍者》
75,如果这个世界没有你，那我就再创造一个有你的世界,决绝,岸本齐史,《火影忍者》
76,居然用疼痛来消除恐惧，他果然不是普通的猎物啊,决绝,岸本齐史,《火影忍者》
77,如果你们毁了我的唯一，那我便毁了你们唯一的世界,决绝,岸本齐史,《火影忍者》
78,他将衣服连皮一起脱掉了。,决绝,杨绛,《洗澡》
79,承恩殿上情难绝 桃花树下诺空许,决绝,桐华,《曾许诺》
80,若我眼里还有你的影 我便剜去我的眼,决绝,桐华,《曾许诺》
81,我会和孟婆多要几碗汤，把你们都忘了，忘得一干二净。允禵，好好活着，把过去都忘了吧，忘记吧……,决绝,桐华,《步步惊心》
82,我没有逼你，诛仙柱上，瑶池上，你不是做的很好吗，以前你可以做到的，现在也可以，拿起剑吧，长留上仙，为了仙界荣辱，为了六界生灵，你有什么狠不下心的，来，杀了我，一切便可以回到最初。,决绝,fresh果果,《花千骨》
83,既然全世界都舍弃我，那我便谁都不要。,决绝,fresh果果,《花千骨》
84,今生今世陪不了你红烛夜，我便奉君白骨黄土。,决绝,乐小米,《青城》
85,此去终年，各安千年，请君勿挂，各自珍重,决绝,乐小米,《凉生，我们可不可以不忧伤》
86,巷子弯，最终也是我们命运扭转之地。从此，两不相干。,决绝,乐小米,《凉生，我们可不可以不忧伤》
87,见，不如不见。最好，一生都不见。,决绝,乐小米,《凉生，我们可不可以不忧伤》
88,"凉生说错了,其实,世界是这样的小啊!小到有些事情,永远只有一个选项。选择了,一生都不能变更。",决绝,乐小米,《凉生，我们可不可以不忧伤》
89,只要是人，都有觉悟的时候。 纵然他觉悟只不过是因为已被逼得走投无路，也还是同样值得尊敬。,决绝,古龙,《小李飞刀：多情剑客无情剑》
90,我久受世间无情的打击和虐待，为了向这世界发泄我的怨恨起见，我什么事都愿意干。,决绝,莎士比亚,《奥赛罗》
91,即使心怀不安，纵然迎来死亡，也唯有深信不疑。,决绝,谏山创,《进击的巨人》
92,对不起！我已经不会再放弃了！如果死了的话，那么…就连想念你都办不到了！所以，无论如何也要赢！无论怎样也要活下去!,决绝,谏山创,《进击的巨人》
93,你既不知悔改，囚笼里也没有自由存在。,决绝,莎士比亚,《李尔王》
94,好，杀了你的医生，把你的恶病养得一天比一天厉害吧。,决绝,莎士比亚,《李尔王》
95,要是你们到现在还没有把你们所看见的告诉别人，那么我要请求你们大家继续保持沉默。,决绝,莎士比亚,《哈姆雷特》
96,泪如清水寻常物，来途早断恐难逢。,决绝,紫式部,《源氏物语》
