,text,tag,author,from_book
0,休息是好事，可怠倦是其兄弟。,警惕,伏尔泰,《佚名》
1,他在产生这种满意心情后总是很快告诫自己，危险恰恰就在这里。,警惕,弗兰兹·卡夫卡,《城堡》
