,text,tag,author,from_book
0,名教中自有乐地，何为乃尔也!,感叹,刘义庆,《世说新语》
1,没悲痛欲绝走上绝路真是不易。,感叹,约翰·班扬,《天路历程》
2,刹那间凋残，刹那间飞逝。,感叹,普希金,《普希金诗选》
3,黄金浮世宝，白发故人稀。,感叹,关汉卿,《窦娥冤》
