,text,tag,author,from_book
32,总有几分钟，其中的每一秒，你都愿意拿一年去换取。总有几颗泪，其中的每一次抽泣，你都愿意拿满手的承诺去代替。总有几段场景，其中的每幅画面，你都愿意拿全部的力量去铭记。总有几句话，其中的每个字眼，你都愿意拿所有的夜晚去复习。,承诺,张嘉佳,《从你的全世界路过》
33,我会承诺很多，实现很少，我们会面对面越走越远，肩并肩悄然失散。你会掉眼泪，每一颗都烫伤我的肌肤。你应该留在家里，把试卷做完，而不是和我一起交了空白纸张。对不起，爱过你。,承诺,张嘉佳,《从你的全世界路过》
34,总有几分钟，其中的每一秒，你都愿意拿一年去换取。总有几颗泪，其中的每一次抽泣，你都愿意拿满手的承诺去代替。总有几段场景，其中的每幅画面，你都愿意拿全部的力量去铭记。总有几段话，其中的每个字眼，你都愿意拿所有的夜晚去复习。亲爱的，如果一切可以重来，我想和你，永远在一起。,承诺,张嘉佳,《从你的全世界路过》
35,信守承诺。阿甘信守了承诺，最后也得到了最好的回报。,承诺,温斯顿·格鲁姆,《阿甘正传》
36,监狱是人们向自己承诺生活权力的地方。,承诺,杰克·凯鲁亚克,《在路上》
37,我本想事先提醒你的，,承诺,迈克尔·克莱顿,《西部世界》
38,"明天,只是一个希望,不是一个承诺。",承诺,佚名,《英雄联盟》
39,师父说，不要用耳朵谈恋爱，甜言蜜语悦耳，也不如照顾贴心。海誓山盟动听，却不及陪伴长情。所有信誓旦旦的承诺，都不如长相厮守。爱不能只靠感动而是看细节，毕竟对你好的人很多，但始终待你如初的人太少。,承诺,佚名,《一禅小和尚》
40,师父：世人口中的永远大多不过三五年而已。,承诺,佚名,《一禅小和尚》
41,人们承诺永远的时候，谁也没骗人，只是…人生无常啊。,承诺,佚名,《一禅小和尚》
42,一个人必须要驾驭他的承诺，而不是让承诺驾驭他。他要有能力迅速地承担他犯的错误。,承诺,佚名,《塔木德》
43,旧爱的誓言像极了一个巴掌,承诺,李宗盛,《给自己的歌》
44,一个女人在用一生的辛勤、最美好的青春，来维护一个承诺。她的虚荣是可以理解的。任何话，说多了就很廉价。,承诺,莫泊桑,《羊脂球》
45,闷油瓶点头，我就问他：“那如果不是这种情况，按照承诺，老九门到现在，应该是轮到谁？”,承诺,南派三叔,《盗墓笔记》
46,早在多少年前，你就对寂寞这个词有了很深的体会，寂寞是他在天涯，你居天下。寂寞是十年莫须有的天真无邪，再也找不回他。寂寞是十年奔走，源于一场接他回家的牵挂。,承诺,南派三叔,《盗墓笔记》
