,text,tag,author,from_book
0,报怨是最消耗能量的无益举动。,抱怨,张德芬,《遇见未知的自己》
1,这村复杂的很，虽然穷，就爱胡撂蹄子乱咋呼的。,抱怨,孔笙,《山海情》
